FID,geom,projectid,plotid,kopid,plotnummer,plotnaam,jaar,euring,naam,aantal,broedcode,opmerking
ext_nat_monvogblvmtnter010021.1698,POINT (46850.676000182226 388577.9349441898),252,9847,183793,3925,Baarsdorp,2020,4240,Waterhoen,1,3,
ext_nat_monvogblvmtnter010021.1699,POINT (47648.87152226176 388783.4613226751),252,9847,183793,3925,Baarsdorp,2020,4240,Waterhoen,1,3,
ext_nat_monvogblvmtnter010021.1700,POINT (48228.166519645834 388818.8026541888),252,9847,183793,3925,Baarsdorp,2020,12510,Kleine Karekiet,1,2,
ext_nat_monvogblvmtnter010021.1701,POINT (46955.63352283175 388460.5854736035),252,9847,183793,3925,Baarsdorp,2020,12770,Zwartkop,1,2,
ext_nat_monvogblvmtnter010021.1702,POINT (47149.54828169185 388229.28536488145),252,9847,183793,3925,Baarsdorp,2020,6680,Holenduif,1,5,
ext_nat_monvogblvmtnter010021.1703,POINT (47803.86266927494 388466.7076808795),252,9847,183793,3925,Baarsdorp,2020,10110,Graspieper,1,2,
ext_nat_monvogblvmtnter010021.1704,POINT (48064.49418374646 389150.4464641694),252,9847,183793,3925,Baarsdorp,2020,10171,Gele Kwikstaart,1,2,
ext_nat_monvogblvmtnter010021.1705,POINT (47030.673496433694 388378.30150993494),252,9847,183793,3925,Baarsdorp,2020,10660,Winterkoning,1,2,
ext_nat_monvogblvmtnter010021.1706,POINT (47905.87782163077 389081.70009094453),252,9847,183793,3925,Baarsdorp,2020,10660,Winterkoning,1,2,
ext_nat_monvogblvmtnter010021.1707,POINT (46920.85199828868 388493.75157283),252,9847,183793,3925,Baarsdorp,2020,10660,Winterkoning,1,2,
ext_nat_monvogblvmtnter010021.1708,POINT (47772.93021305834 388799.6103101028),252,9847,183793,3925,Baarsdorp,2020,10660,Winterkoning,1,2,
ext_nat_monvogblvmtnter010021.1709,POINT (47172.591461271295 388287.19769691816),252,9847,183793,3925,Baarsdorp,2020,11870,Merel,1,2,
ext_nat_monvogblvmtnter010021.1710,POINT (47135.25374044276 388245.184193255),252,9847,183793,3925,Baarsdorp,2020,12750,Grasmus,1,2,
ext_nat_monvogblvmtnter010021.1711,POINT (47658.39986129635 388670.2290570357),252,9847,183793,3925,Baarsdorp,2020,12750,Grasmus,1,2,
ext_nat_monvogblvmtnter010021.1712,POINT (47130.08348759865 388269.371368457),252,9847,183793,3925,Baarsdorp,2020,12770,Zwartkop,1,2,
ext_nat_monvogblvmtnter010021.1713,POINT (47024.47520734485 388381.7849957481),252,9847,183793,3925,Baarsdorp,2020,13110,Tjiftjaf,1,2,
ext_nat_monvogblvmtnter010021.1714,POINT (47729.81104012989 388758.07234556554),252,9847,183793,3925,Baarsdorp,2020,13110,Tjiftjaf,1,2,
ext_nat_monvogblvmtnter010021.1715,POINT (47147.74005442143 388258.16526860674),252,9847,183793,3925,Baarsdorp,2020,14620,Pimpelmees,1,2,
ext_nat_monvogblvmtnter010021.1716,POINT (47184.992816285914 388288.53721362294),252,9847,183793,3925,Baarsdorp,2020,15600,Kauw,1,3,
ext_nat_monvogblvmtnter010021.1717,POINT (47173.09080117126 388287.88905161305),252,9847,183793,3925,Baarsdorp,2020,15820,Spreeuw,1,16,
ext_nat_monvogblvmtnter010021.1718,POINT (47154.063869939826 388234.74845196406),252,9847,183793,3925,Baarsdorp,2020,15910,Huismus,1,2,
ext_nat_monvogblvmtnter010021.1719,POINT (47126.27878003674 388330.53242544516),252,9847,183793,3925,Baarsdorp,2020,15910,Huismus,1,2,
ext_nat_monvogblvmtnter010021.1720,POINT (47339.86637140451 388523.7740313536),252,9847,183793,3925,Baarsdorp,2020,15910,Huismus,1,2,
ext_nat_monvogblvmtnter010021.1721,POINT (47279.387054640436 388496.7317412886),252,9847,183793,3925,Baarsdorp,2020,15910,Huismus,1,2,
ext_nat_monvogblvmtnter010021.1722,POINT (46906.599862331204 388509.15525681665),252,9847,183793,3925,Baarsdorp,2020,16360,Vink,1,2,
ext_nat_monvogblvmtnter010021.1723,POINT (47060.007686625046 388318.20358544734),252,9847,183793,3925,Baarsdorp,2020,16360,Vink,1,2,
ext_nat_monvogblvmtnter010021.1724,POINT (47670.597124740525 388652.9784213372),252,9847,183793,3925,Baarsdorp,2020,16360,Vink,1,2,
ext_nat_monvogblvmtnter010021.1725,POINT (47729.5988219455 388890.8926095227),252,9847,183793,3925,Baarsdorp,2020,16360,Vink,1,2,
ext_nat_monvogblvmtnter010021.1726,POINT (47938.242680947296 389307.30071678525),252,9847,183793,3925,Baarsdorp,2020,16360,Vink,1,2,
ext_nat_monvogblvmtnter010021.1727,POINT (47138.809105760185 388281.9211851525),252,9847,183793,3925,Baarsdorp,2020,16530,Putter,1,2,
ext_nat_monvogblvmtnter010021.1728,POINT (47898.26022069788 389083.05107451265),252,9847,183793,3925,Baarsdorp,2020,16530,Putter,1,2,
ext_nat_monvogblvmtnter010021.1729,POINT (47315.34690445638 388525.8107538416),252,9847,183793,3925,Baarsdorp,2020,16530,Putter,1,2,
ext_nat_monvogblvmtnter010021.1730,POINT (47890.68266201651 389077.2628496551),252,9847,183793,3925,Baarsdorp,2020,16600,Kneu,1,2,
ext_nat_monvogblvmtnter010021.1731,POINT (47752.85607883069 388764.8981612396),252,9847,183793,3925,Baarsdorp,2020,16600,Kneu,1,2,
ext_nat_monvogblvmtnter010021.1732,POINT (25016.442709190465 368536.55300683243),252,9854,182466,3940,Brandkreekpolder,2020,6680,Holenduif,1,2,
ext_nat_monvogblvmtnter010021.1733,POINT (24237.290477373957 368750.6616878852),252,9854,182466,3940,Brandkreekpolder,2020,6840,Turkse Tortel,1,2,
ext_nat_monvogblvmtnter010021.1734,POINT (25724.34872391862 367873.29948831454),252,9854,182466,3940,Brandkreekpolder,2020,10110,Graspieper,1,2,
ext_nat_monvogblvmtnter010021.1735,POINT (25016.63199091128 368778.4873236675),252,9854,182466,3940,Brandkreekpolder,2020,10110,Graspieper,1,2,
ext_nat_monvogblvmtnter010021.1736,POINT (24491.852611166207 368400.62594152795),252,9854,182466,3940,Brandkreekpolder,2020,16600,Kneu,1,2,
ext_nat_monvogblvmtnter010021.1737,POINT (24687.29725311356 368401.5924947243),252,9854,182466,3940,Brandkreekpolder,2020,7240,Koekoek,1,2,
ext_nat_monvogblvmtnter010021.1738,POINT (26002.511857251026 368182.89034721965),252,9854,182466,3940,Brandkreekpolder,2020,10840,Heggenmus,1,2,
ext_nat_monvogblvmtnter010021.1739,POINT (25916.783740740546 367754.89634656586),252,9854,182466,3940,Brandkreekpolder,2020,6840,Turkse Tortel,1,2,
ext_nat_monvogblvmtnter010021.1740,POINT (24222.249917930516 368748.0612703065),252,9854,182466,3940,Brandkreekpolder,2020,9920,Boerenzwaluw,5,16,
ext_nat_monvogblvmtnter010021.1741,POINT (26000.283585709243 368242.6893862556),252,9854,182466,3940,Brandkreekpolder,2020,12750,Grasmus,1,2,
ext_nat_monvogblvmtnter010021.1742,POINT (24183.15985547917 368790.14973324846),252,9854,182466,3940,Brandkreekpolder,2020,10110,Graspieper,1,2,
ext_nat_monvogblvmtnter010021.1743,POINT (26018.531807318825 368165.94047351985),252,9854,182466,3940,Brandkreekpolder,2020,16360,Vink,1,2,
ext_nat_monvogblvmtnter010021.1744,POINT (24601.508885234274 368160.71919942566),252,9854,182466,3940,Brandkreekpolder,2020,10201,Witte Kwikstaart,1,14,
ext_nat_monvogblvmtnter010021.1745,POINT (24389.711976198203 368649.22125354776),252,9854,182466,3940,Brandkreekpolder,2020,4930,Kievit,1,2,
ext_nat_monvogblvmtnter010021.1746,POINT (24474.22501909113 368499.7348108486),252,9854,182466,3940,Brandkreekpolder,2020,3670,Patrijs,1,2,
ext_nat_monvogblvmtnter010021.1747,POINT (24574.658618786125 368426.21818091057),252,9854,182466,3940,Brandkreekpolder,2020,8560,Groene Specht,1,2,
ext_nat_monvogblvmtnter010021.1748,POINT (24415.44350918333 368511.3237559743),252,9854,182466,3940,Brandkreekpolder,2020,10171,Gele Kwikstaart,1,2,
ext_nat_monvogblvmtnter010021.1749,POINT (25587.09869111683 368068.1040457893),252,9854,182466,3940,Brandkreekpolder,2020,10110,Graspieper,1,2,
ext_nat_monvogblvmtnter010021.1750,POINT (24145.1683279851 368774.8386835838),252,9854,182466,3940,Brandkreekpolder,2020,10171,Gele Kwikstaart,1,2,
ext_nat_monvogblvmtnter010021.1751,POINT (24498.44012757021 368558.0837155959),252,9854,182466,3940,Brandkreekpolder,2020,10110,Graspieper,1,2,
ext_nat_monvogblvmtnter010021.1752,POINT (24386.901790826203 368472.2447211892),252,9854,182466,3940,Brandkreekpolder,2020,10110,Graspieper,1,7,
ext_nat_monvogblvmtnter010021.1753,POINT (25025.421392004282 368536.32371250825),252,9854,182466,3940,Brandkreekpolder,2020,6840,Turkse Tortel,1,2,
ext_nat_monvogblvmtnter010021.1754,POINT (24644.188656488637 368384.77393778396),252,9854,182466,3940,Brandkreekpolder,2020,3040,Torenvalk,1,2,
ext_nat_monvogblvmtnter010021.1755,POINT (25463.538300262633 368217.48788722896),252,9854,182466,3940,Brandkreekpolder,2020,10110,Graspieper,1,2,
ext_nat_monvogblvmtnter010021.1756,POINT (25593.24731457718 367970.325161514),252,9854,182466,3940,Brandkreekpolder,2020,10171,Gele Kwikstaart,1,2,
ext_nat_monvogblvmtnter010021.1757,POINT (25013.867946698796 368787.5184084085),252,9854,182466,3940,Brandkreekpolder,2020,10171,Gele Kwikstaart,1,2,
ext_nat_monvogblvmtnter010021.1758,POINT (26192.72029857106 368381.74635652354),252,9854,182466,3940,Brandkreekpolder,2020,10201,Witte Kwikstaart,1,2,
ext_nat_monvogblvmtnter010021.1759,POINT (24657.077920462732 368420.2886227211),252,9854,182466,3940,Brandkreekpolder,2020,10660,Winterkoning,1,2,
ext_nat_monvogblvmtnter010021.1760,POINT (24597.660969396806 368409.8623059116),252,9854,182466,3940,Brandkreekpolder,2020,15490,Ekster,1,12,
ext_nat_monvogblvmtnter010021.1761,POINT (25064.833996774934 368515.70645478746),252,9854,182466,3940,Brandkreekpolder,2020,16530,Putter,1,2,
ext_nat_monvogblvmtnter010021.1762,POINT (24558.078470060602 369053.69925390405),252,9854,182466,3940,Brandkreekpolder,2020,16530,Putter,1,2,
ext_nat_monvogblvmtnter010021.1763,POINT (25007.949909280433 368540.2380355057),252,9854,182466,3940,Brandkreekpolder,2020,16600,Kneu,1,2,
ext_nat_monvogblvmtnter010021.1764,POINT (25929.05991696396 367766.534657973),252,9854,182466,3940,Brandkreekpolder,2020,9920,Boerenzwaluw,11,16,
ext_nat_monvogblvmtnter010021.1765,POINT (24607.80327751016 369053.1949568732),252,9854,182466,3940,Brandkreekpolder,2020,11870,Merel,1,2,
ext_nat_monvogblvmtnter010021.1766,POINT (25980.715252634865 368182.2496897108),252,9854,182466,3940,Brandkreekpolder,2020,11870,Merel,1,2,
ext_nat_monvogblvmtnter010021.1767,POINT (24626.67314818922 368373.27423629333),252,9854,182466,3940,Brandkreekpolder,2020,12000,Zanglijster,1,2,
ext_nat_monvogblvmtnter010021.1768,POINT (25931.223789216456 367715.2882345353),252,9854,182466,3940,Brandkreekpolder,2020,6680,Holenduif,1,16,
ext_nat_monvogblvmtnter010021.1769,POINT (24565.029367849012 369100.35121260415),252,9854,182466,3940,Brandkreekpolder,2020,6840,Turkse Tortel,1,2,
ext_nat_monvogblvmtnter010021.1770,POINT (24633.287121983492 368426.87202652113),252,9854,182466,3940,Brandkreekpolder,2020,6680,Holenduif,1,2,
ext_nat_monvogblvmtnter010021.1771,POINT (24329.776312935937 368736.07320054644),252,9854,182466,3940,Brandkreekpolder,2020,10201,Witte Kwikstaart,1,2,
ext_nat_monvogblvmtnter010021.1772,POINT (26152.17710067607 368366.22718123265),252,9854,182466,3940,Brandkreekpolder,2020,6700,Houtduif,1,2,
ext_nat_monvogblvmtnter010021.1773,POINT (24571.436965019922 368343.4093369501),252,9854,182466,3940,Brandkreekpolder,2020,2870,Buizerd,1,13,
ext_nat_monvogblvmtnter010021.1774,POINT (26098.13761068492 368346.2660992991),252,9854,182466,3940,Brandkreekpolder,2020,10660,Winterkoning,1,2,
ext_nat_monvogblvmtnter010021.1775,POINT (24924.742075370392 368485.93775692343),252,9854,182466,3940,Brandkreekpolder,2020,3670,Patrijs,1,5,
ext_nat_monvogblvmtnter010021.1776,POINT (24438.594639534116 369082.6634054223),252,9854,182466,3940,Brandkreekpolder,2020,3940,Fazant,1,2,
ext_nat_monvogblvmtnter010021.1777,POINT (25941.2204377046 368157.55960031785),252,9854,182466,3940,Brandkreekpolder,2020,6700,Houtduif,1,2,
ext_nat_monvogblvmtnter010021.1778,POINT (24255.78387353933 368771.09465617116),252,9854,182466,3940,Brandkreekpolder,2020,6680,Holenduif,1,2,
ext_nat_monvogblvmtnter010021.1779,POINT (24242.815894822546 368732.59844074294),252,9854,182466,3940,Brandkreekpolder,2020,6680,Holenduif,1,2,
ext_nat_monvogblvmtnter010021.1780,POINT (24558.685444821123 369081.03048540186),252,9854,182466,3940,Brandkreekpolder,2020,6700,Houtduif,1,2,
ext_nat_monvogblvmtnter010021.1781,POINT (25913.281085811628 367769.95991424815),252,9854,182466,3940,Brandkreekpolder,2020,6680,Holenduif,1,16,
ext_nat_monvogblvmtnter010021.1782,POINT (24956.20250962164 368955.3089714268),252,9854,182466,3940,Brandkreekpolder,2020,6700,Houtduif,1,2,
ext_nat_monvogblvmtnter010021.1783,POINT (25402.317301035975 368266.7147670053),252,9854,182466,3940,Brandkreekpolder,2020,11390,Roodborsttapuit,1,5,
ext_nat_monvogblvmtnter010021.1784,POINT (24366.86045023639 368479.94660070026),252,9854,182466,3940,Brandkreekpolder,2020,11390,Roodborsttapuit,1,7,
ext_nat_monvogblvmtnter010021.1785,POINT (25993.0869253158 368195.0777771621),252,9854,182466,3940,Brandkreekpolder,2020,6840,Turkse Tortel,1,2,
ext_nat_monvogblvmtnter010021.1786,POINT (25917.08654606293 367766.83824728767),252,9854,182466,3940,Brandkreekpolder,2020,10010,Huiszwaluw,5,13,
ext_nat_monvogblvmtnter010021.1787,POINT (24206.47189135704 368775.9463708433),252,9854,182466,3940,Brandkreekpolder,2020,10660,Winterkoning,1,2,
ext_nat_monvogblvmtnter010021.1788,POINT (24675.628926927486 368162.3211632004),252,9854,182466,3940,Brandkreekpolder,2020,11390,Roodborsttapuit,1,2,
ext_nat_monvogblvmtnter010021.1789,POINT (24416.32692133906 369088.2980931953),252,9854,182466,3940,Brandkreekpolder,2020,11390,Roodborsttapuit,1,2,
ext_nat_monvogblvmtnter010021.1790,POINT (24635.791555934833 368371.79490204685),252,9854,182466,3940,Brandkreekpolder,2020,11870,Merel,1,2,
ext_nat_monvogblvmtnter010021.1791,POINT (25999.75626648673 368193.2662636774),252,9854,182466,3940,Brandkreekpolder,2020,13110,Tjiftjaf,1,2,
ext_nat_monvogblvmtnter010021.1792,POINT (25900.060553589094 367797.6717222746),252,9854,182466,3940,Brandkreekpolder,2020,15600,Kauw,1,3,
ext_nat_monvogblvmtnter010021.1793,POINT (25881.851527639417 367774.46787806094),252,9854,182466,3940,Brandkreekpolder,2020,15600,Kauw,1,3,
ext_nat_monvogblvmtnter010021.1794,POINT (25975.66918471642 367750.66399208363),252,9854,182466,3940,Brandkreekpolder,2020,15600,Kauw,1,3,
ext_nat_monvogblvmtnter010021.1795,POINT (25846.87184843188 368002.4383920025),252,9854,182466,3940,Brandkreekpolder,2020,12750,Grasmus,1,2,
ext_nat_monvogblvmtnter010021.1796,POINT (25994.241775793722 368188.94864612725),252,9854,182466,3940,Brandkreekpolder,2020,12770,Zwartkop,1,2,
ext_nat_monvogblvmtnter010021.1797,POINT (26121.62127738593 368337.6437402948),252,9854,182466,3940,Brandkreekpolder,2020,14640,Koolmees,1,2,
ext_nat_monvogblvmtnter010021.1798,POINT (24524.911015389865 369111.49521627143),252,9854,182466,3940,Brandkreekpolder,2020,14640,Koolmees,1,2,
ext_nat_monvogblvmtnter010021.1799,POINT (24615.71169853535 368442.2574512585),252,9854,182466,3940,Brandkreekpolder,2020,14640,Koolmees,1,2,
ext_nat_monvogblvmtnter010021.1800,POINT (26183.428470422834 368398.2700949408),252,9854,182466,3940,Brandkreekpolder,2020,15671,Zwarte Kraai,1,16,
ext_nat_monvogblvmtnter010021.1801,POINT (25900.530187597295 367740.5259696239),252,9854,182466,3940,Brandkreekpolder,2020,15600,Kauw,1,3,
ext_nat_monvogblvmtnter010021.1802,POINT (25930.86873657546 367779.73643111304),252,9854,182466,3940,Brandkreekpolder,2020,15600,Kauw,1,3,
ext_nat_monvogblvmtnter010021.1803,POINT (25934.729314109805 367733.5672952166),252,9854,182466,3940,Brandkreekpolder,2020,15600,Kauw,1,3,
ext_nat_monvogblvmtnter010021.1804,POINT (24564.836497138313 369098.3028264629),252,9854,182466,3940,Brandkreekpolder,2020,15910,Huismus,5,2,
ext_nat_monvogblvmtnter010021.1805,POINT (24603.376364281095 369106.8584657151),252,9854,182466,3940,Brandkreekpolder,2020,15910,Huismus,1,3,
ext_nat_monvogblvmtnter010021.1806,POINT (25008.14649801342 368816.3337779211),252,9854,182466,3940,Brandkreekpolder,2020,15980,Ringmus,1,5,
ext_nat_monvogblvmtnter010021.1807,POINT (24579.407013578268 368391.4652435021),252,9854,182466,3940,Brandkreekpolder,2020,16360,Vink,1,2,
ext_nat_monvogblvmtnter010021.1808,POINT (25015.112850020872 368572.4305278268),252,9854,182466,3940,Brandkreekpolder,2020,16490,Groenling,1,2,
ext_nat_monvogblvmtnter010021.1809,POINT (25003.702292385467 368622.18423006876),252,9854,182466,3940,Brandkreekpolder,2020,16530,Putter,1,2,
ext_nat_monvogblvmtnter010021.1810,POINT (24520.372308729362 369118.7392848959),252,9854,182466,3940,Brandkreekpolder,2020,15910,Huismus,1,2,
ext_nat_monvogblvmtnter010021.1811,POINT (24562.002002428766 369116.41208406596),252,9854,182466,3940,Brandkreekpolder,2020,15910,Huismus,1,3,
ext_nat_monvogblvmtnter010021.1812,POINT (24555.147358658534 368387.05550583376),252,9854,182466,3940,Brandkreekpolder,2020,15820,Spreeuw,1,16,
ext_nat_monvogblvmtnter010021.1813,POINT (25615.94869840071 367890.3744438213),252,9854,182466,3940,Brandkreekpolder,2020,1860,Wilde Eend,1,3,
ext_nat_monvogblvmtnter010021.1814,POINT (25174.718149958848 368276.69204951345),252,9854,182466,3940,Brandkreekpolder,2020,3940,Fazant,1,2,
ext_nat_monvogblvmtnter010021.1815,POINT (24629.341761212243 368156.8156526135),252,9854,182466,3940,Brandkreekpolder,2020,1860,Wilde Eend,1,3,
ext_nat_monvogblvmtnter010021.1816,POINT (25697.241952977434 367736.5830701934),252,9854,182466,3940,Brandkreekpolder,2020,1860,Wilde Eend,1,3,
ext_nat_monvogblvmtnter010021.1817,POINT (25670.77772473285 367792.8489782705),252,9854,182466,3940,Brandkreekpolder,2020,1860,Wilde Eend,1,3,
ext_nat_monvogblvmtnter010021.1818,POINT (24629.398952434814 368158.1303702804),252,9854,182466,3940,Brandkreekpolder,2020,4240,Waterhoen,1,16,
ext_nat_monvogblvmtnter010021.1819,POINT (24605.836366453746 368173.66992948356),252,9854,182466,3940,Brandkreekpolder,2020,4290,Meerkoet,1,16,
ext_nat_monvogblvmtnter010021.1820,POINT (24408.413681174192 368853.76194882026),252,9854,182466,3940,Brandkreekpolder,2020,6680,Holenduif,1,2,
ext_nat_monvogblvmtnter010021.1821,POINT (24645.258964328532 368426.5654050332),252,9854,182466,3940,Brandkreekpolder,2020,7570,Steenuil,1,12,
ext_nat_monvogblvmtnter010021.1822,POINT (24659.049243849717 368468.03116167226),252,9854,182466,3940,Brandkreekpolder,2020,15820,Spreeuw,1,16,
ext_nat_monvogblvmtnter010021.1823,POINT (47837.76171875 388509.0625),252,9847,28628,3925,Baarsdorp,2011,9760,Veldleeuwerik,1,2,
ext_nat_monvogblvmtnter010021.1824,POINT (47465.96484375 388483.8125),252,9847,28628,3925,Baarsdorp,2011,4930,Kievit,1,15,
ext_nat_monvogblvmtnter010021.1825,POINT (47256.6015625 388339.5),252,9847,28628,3925,Baarsdorp,2011,10110,Graspieper,1,2,
